time,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),weathercode (wmo code),windspeed_10m_max (km/h)
2025-04-27,40.9,21.6,0.00,0,17.1
2025-04-28,41.9,22.9,0.00,0,17.2
2025-04-29,40.6,24.5,0.00,1,17.7
2025-04-30,40.5,25.9,0.00,3,15.4
2025-05-01,38.8,26.3,0.40,51,18.0
2025-05-02,32.7,24.3,0.90,53,17.5
2025-05-03,33.3,22.0,0.50,51,18.7
2025-05-04,33.3,22.0,6.30,61,21.9
2025-05-05,29.6,22.4,2.70,61,12.1
2025-05-06,34.9,21.4,0.00,3,8.5
2025-05-07,35.0,23.4,0.30,51,14.4
2025-05-08,35.3,23.7,0.30,51,15.9
2025-05-09,33.9,22.4,0.00,3,18.4
2025-05-10,34.4,23.6,0.10,51,9.7
2025-05-11,37.3,24.3,0.40,51,19.0
2025-05-12,37.1,22.3,0.00,3,18.5
2025-05-13,38.4,21.9,0.00,3,12.8
2025-05-14,41.0,22.8,0.00,1,13.1
2025-05-15,42.5,25.1,0.00,2,15.6
2025-05-16,42.4,24.8,0.00,3,15.7
2025-05-17,42.8,26.0,0.00,1,9.3
2025-05-18,43.8,26.9,0.00,2,11.9
2025-05-19,40.1,27.6,0.80,53,25.8
2025-05-20,42.8,24.2,0.00,2,13.6
2025-05-21,41.4,26.9,0.20,51,30.0
2025-05-22,40.4,26.8,0.00,0,18.2
2025-05-23,39.4,28.0,0.00,3,18.4
2025-05-24,37.6,24.3,16.50,63,19.6
2025-05-25,34.6,22.3,3.50,63,22.7
2025-05-26,36.3,23.3,0.00,0,10.1
2025-05-27,37.0,25.0,0.00,1,9.3
2025-05-28,37.9,26.3,0.00,3,12.9
2025-05-29,38.1,24.2,0.00,3,12.0
2025-05-30,35.7,24.7,0.00,3,19.4
2025-05-31,37.3,24.6,0.20,51,20.2
2025-06-01,36.1,23.3,0.10,51,24.6
2025-06-02,36.0,22.1,0.00,2,12.8
2025-06-03,34.5,23.6,0.00,2,15.7
2025-06-04,33.4,21.6,0.10,51,14.9
2025-06-05,35.2,21.4,0.00,0,8.1
2025-06-06,36.8,22.6,0.00,0,9.8
2025-06-07,39.3,24.2,0.00,0,10.5
2025-06-08,42.0,25.8,0.00,1,12.1
2025-06-09,41.5,28.6,0.00,1,14.5
2025-06-10,41.1,28.4,0.00,0,13.0
2025-06-11,43.0,27.2,0.00,0,17.4
2025-06-12,43.4,28.7,0.00,1,11.4
2025-06-13,40.9,29.5,0.90,53,14.4
2025-06-14,40.8,28.9,0.00,2,11.4
2025-06-15,41.2,30.2,0.00,3,11.3
2025-06-16,35.9,26.7,2.70,61,12.9
2025-06-17,32.5,24.9,11.70,63,11.9
2025-06-18,36.8,25.2,0.00,0,11.0
2025-06-19,36.8,27.5,0.30,51,11.3
2025-06-20,36.5,29.1,0.10,51,14.2
2025-06-21,35.6,27.5,1.10,51,13.5
2025-06-22,34.2,26.9,7.00,63,14.3
2025-06-23,34.8,27.0,2.30,53,14.3
2025-06-24,36.3,26.5,1.00,53,12.4
2025-06-25,32.9,26.8,2.60,61,18.4
2025-06-26,32.6,25.3,12.40,63,15.1
2025-06-27,33.4,25.0,14.40,63,16.2
2025-06-28,35.5,25.8,5.80,63,15.7
2025-06-29,35.1,24.5,5.70,63,14.1
2025-06-30,32.3,24.5,6.90,63,14.8
2025-07-01,32.6,24.6,2.60,55,17.1
2025-07-02,33.8,25.8,0.00,1,8.3
2025-07-03,33.6,27.0,0.40,51,16.4
2025-07-04,33.9,26.1,8.90,63,13.0
2025-07-05,35.4,25.3,11.20,63,15.8
2025-07-06,33.3,25.6,15.00,63,19.7
2025-07-07,34.6,25.6,3.30,55,12.7
2025-07-08,33.2,25.2,7.30,63,10.4
2025-07-09,31.9,25.4,15.70,63,13.8
2025-07-10,31.1,24.5,14.00,63,12.5
2025-07-11,33.1,24.6,0.00,3,9.3
2025-07-12,34.0,25.8,0.00,3,8.8
2025-07-13,31.5,26.1,1.10,53,7.4
2025-07-14,31.8,26.3,1.00,51,9.0
2025-07-15,32.1,25.2,6.20,61,13.6
2025-07-16,31.3,25.5,22.60,63,20.1
2025-07-17,31.7,26.0,4.40,61,15.4
2025-07-18,32.1,25.9,8.20,63,12.9
2025-07-19,33.9,26.1,0.00,2,9.2
2025-07-20,34.1,26.7,0.00,3,8.2
2025-07-21,32.1,26.5,1.60,53,15.0
2025-07-22,31.3,26.0,1.50,51,13.5
2025-07-23,32.3,24.8,5.40,61,13.3
2025-07-24,33.2,25.3,0.40,51,10.1
2025-07-25,33.1,25.3,2.40,61,9.8
2025-07-26,34.4,27.0,0.20,51,8.4
2025-07-27,34.5,28.2,0.40,51,9.7
2025-07-28,34.8,25.5,0.40,51,15.5
2025-07-29,32.4,25.3,2.40,61,16.4
2025-07-30,31.3,25.0,31.30,65,15.3
2025-07-31,31.0,26.2,15.60,63,13.0
2025-08-01,30.7,25.9,16.60,63,12.5
2025-08-02,31.9,25.1,2.40,61,10.5
2025-08-03,32.7,25.3,9.60,63,9.0
2025-08-04,33.5,24.5,3.40,61,20.3
2025-08-05,32.5,24.9,5.20,61,18.8
2025-08-06,32.6,24.1,3.80,63,17.7
2025-08-07,33.1,25.2,1.70,53,12.8
2025-08-08,34.4,24.5,18.30,65,16.0
2025-08-09,33.1,24.2,3.60,63,11.5
2025-08-10,34.0,26.6,0.50,53,7.5
2025-08-11,34.4,27.4,0.10,51,10.4
2025-08-12,30.4,26.5,28.20,63,16.7
2025-08-13,33.3,26.4,0.40,51,7.6
2025-08-14,29.4,26.3,29.70,63,13.2
2025-08-15,31.4,25.5,0.30,51,5.5
2025-08-16,NaN,NaN,NaN,NaN,NaN
2025-08-17,NaN,NaN,NaN,NaN,NaN
